Activity,Assess,Clip,Cum_Activity,Cum_Assess,Cum_Clip,Cum_Game,Game,acc,acc_group,assess_dur_mean,assess_dur_std,assess_dur_sum,correct,cum_acc,cum_corr,cum_dur_activity,cum_dur_asses,cum_dur_clip,cum_dur_game,cum_incorrect,event_counter,game_session,incorrect,installation_id,mean_acc_group,title,type,world
0,1,0,0,70,0,16,0,1.0,3,0.0,0.0,10983,1,0.7013227513227512,19,0,409306,0,256567,51,57,0ac72a4a31c07a2e,0,7165c133,2.238095238095238,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,45723,1,0.0,0,0,0,0,0,0,48,d8a7711ae4d589a9,1,7165fcc4,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,2,0,0,0,1.0,3,0.0,0.0,36048,1,0.5,1,0,45723,0,0,1,47,22e5df83e24bb31f,0,7165fcc4,2.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,4,0,0,0,0,0,0,0.0,0,27987.333333333332,21225.976310486483,132239,0,0.0,0,0,0,0,0,0,128,e6bd8e1c1b0c79f6,4,7172e2d5,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,13485,1,0.0,0,0,0,0,0,0,25,088e22f6de702e83,0,71788224,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,29500,1,1.0,1,0,13485,0,0,0,32,54ac5f39c42cc2da,0,71788224,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,2,0,1,0,0.0,0,0.0,0.0,39608,0,1.0,2,0,42985,0,45294,0,84,68a3e5bcaffb6cb3,1,71788224,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,3,0,1,0,1.0,3,0.0,0.0,28959,1,0.6666666666666666,2,0,82593,0,45294,1,43,f742e7a29cfac464,0,71788224,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,4,0,1,0,0.5,2,0.0,0.0,26875,1,0.75,3,0,111552,0,45294,1,50,61afa1ba6f633fe1,1,71788224,2.25,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,6,0,1,0,0.5,2,0.0,0.0,34954,1,0.7,4,0,138427,0,45294,2,50,a5f9561609df7079,1,71788224,2.2,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,8,0,1,0,1.0,3,0.0,0.0,15553,1,0.6666666666666666,5,0,173381,0,45294,3,31,04b40879e4228c66,0,71788224,2.1666666666666665,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,9,0,1,0,1.0,3,0.0,0.0,11799,1,0.7142857142857143,6,0,188934,0,45294,3,15,6eb0900a0b411e88,0,71788224,2.2857142857142856,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,4038,0,0.0,0,0,0,0,0,0,9,d7af6f6617c37c4a,1,717f1d3a,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,1,0,0,0,0.0,0,0.0,0.0,6299,0,0.0,0,0,4038,0,0,1,15,2686ab7f948871b7,1,717f1d3a,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,2,0,0,0,0.0,0,0.0,0.0,10450,0,0.0,0,0,10337,0,0,2,41,305ad1233d104f80,1,717f1d3a,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,3,0,0,0,0.0,0,0.0,0.0,17575,0,0.0,0,0,20787,0,0,3,42,92f5f67329251550,2,717f1d3a,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,5,0,0,0,0.0,0,0.0,0.0,12115,0,0.0,0,0,38362,0,0,5,29,9382ed1cafb148ba,2,717f1d3a,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,7,0,0,0,0.0,0,0.0,0.0,18566,0,0.0,0,0,50477,0,0,7,32,814d2d0e28dcfd03,1,717f1d3a,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,8,0,0,0,0.0,0,0.0,0.0,13697,0,0.0,0,0,69043,0,0,8,22,89e833738f1104a9,1,717f1d3a,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,9,0,0,0,1.0,3,0.0,0.0,25407,1,0.0,0,0,82740,0,0,9,33,ce79a802bfc4eab6,0,717f1d3a,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,10,0,0,0,0.0,0,0.0,0.0,5488,0,0.07692307692307693,1,0,108147,0,0,9,26,43e25c43f578489c,1,717f1d3a,0.23076923076923078,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,11,0,0,0,0.0,0,0.0,0.0,12739,0,0.06666666666666667,1,0,113635,0,0,10,24,9c8825190ee9d485,2,717f1d3a,0.2,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,13,0,0,0,0.0,0,0.0,0.0,8675,0,0.0625,1,0,126374,0,0,12,20,fb9c29ecfd9c3d04,1,717f1d3a,0.1875,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,14,0,0,0,0.0,0,0.0,0.0,14108,0,0.05555555555555555,1,0,135049,0,0,13,41,3c0db4d990f49920,1,717f1d3a,0.16666666666666666,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,15,0,0,0,1.0,3,0.0,0.0,9918,1,0.05,1,0,149157,0,0,14,24,475ebfefc8da4468,0,717f1d3a,0.15,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,16,0,0,0,0.5,2,0.0,0.0,19849,1,0.09523809523809523,2,0,159075,0,0,14,36,a9fa9be5ae9ffb74,1,717f1d3a,0.2857142857142857,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,18,0,0,0,0.0,0,0.0,0.0,13189,0,0.11363636363636363,3,0,178924,0,0,15,24,f16abb96e5d18e06,1,717f1d3a,0.36363636363636365,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,19,0,0,0,0.0,0,0.0,0.0,16299,0,0.10416666666666667,3,0,192113,0,0,16,29,f47a16836b267076,1,717f1d3a,0.3333333333333333,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,20,0,0,0,0.0,0,0.0,0.0,20463,0,0.08928571428571429,3,0,208412,0,0,17,40,53806432746f5745,1,717f1d3a,0.2857142857142857,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,21,0,0,0,0.0,0,0.0,0.0,23621,0,0.06756756756756757,3,0,228875,0,0,18,38,8301dc025bd9e6ac,1,717f1d3a,0.21621621621621623,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,22,0,0,0,0.0,0,0.0,0.0,4561,0,0.0641025641025641,3,0,252496,0,0,19,9,11eb0b9b69dc11ed,1,717f1d3a,0.20512820512820512,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,23,0,0,0,1.0,3,0.0,0.0,6859,1,0.0625,3,0,257057,0,0,20,39,40a7db543e209f0c,0,717f1d3a,0.2,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,3,0,0,0,0,0,0,0.0,0,8501.0,6035.863484208369,35520,0,0.0,0,0,0,0,0,0,27,f7698fd2bd4ce950,3,71916516,0.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,3,0,0,0,0.0,0,0.0,0.0,21599,0,0.0,0,0,35520,0,0,3,43,9547af1b4f870f7a,1,71916516,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,32805,0,0.0,0,0,0,0,0,0,25,4bad3f735ef6b66f,1,71b1a837,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,35089,1,0.0,0,0,0,0,0,0,45,9ce133be4b64399f,1,71bb1f06,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,2,0,0,0,0.0,0,15448.0,10677.312395916868,33426,0,0.5,1,0,35089,0,0,1,37,ad1462cdf9dbefea,3,71bb1f06,2.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,10154,1,0.0,0,0,0,0,0,0,29,f276fe1e0f1fa28c,0,71c1179e,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,32993,1,1.0,1,0,10154,0,0,0,52,44ef19f09e84b688,0,71c1179e,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,2,0,0,0,1.0,3,0.0,0.0,16343,1,1.0,2,0,43147,0,0,0,35,b1bdafda4904b356,0,71c1179e,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,3,0,0,0,0.0,0,0.0,0.0,19285,0,1.0,3,0,59490,0,0,0,47,ef639b905063cd2e,1,71c1179e,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,4,0,0,0,1.0,3,0.0,0.0,8220,1,0.75,3,0,78775,0,0,1,36,3e9784728665e5f9,0,71c1179e,2.25,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,5,0,0,0,1.0,3,0.0,0.0,37691,1,0.8,4,0,86995,0,0,1,45,8852825744d5b962,0,71c1179e,2.4,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,18,0,0,6,0,0,0,0.0,0,8090.176470588235,9475.630627003766,148858,0,0.8333333333333334,5,0,124686,0,0,1,172,a74f58461c7dc5c9,18,71c1179e,2.5,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,22976,1,0.0,0,0,0,0,0,0,45,31359ace0bcfcca2,1,71c71b4d,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,9,0,0,2,0,0,0,0.1111111111111111,1,11842.5,10169.966708752927,148492,1,0.5,1,0,22976,0,0,1,135,74e1fa78b709a32a,8,71c71b4d,2.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,11,0,2,0,1.0,3,0.0,0.0,19514,1,0.3055555555555556,2,0,171468,0,80719,9,39,734b1e19189d5977,0,71c71b4d,1.5,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,12,0,4,0,0.3333333333333333,1,15451.0,4150.716805565034,48802,1,0.5370370370370371,3,0,190982,0,142595,9,159,054ac4bb58ac4306,2,71c71b4d,2.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,24207,1,0.0,0,0,0,0,0,0,37,8763b7eccb658bcf,0,71c910b9,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,1,0,0,0,0.5,2,0.0,0.0,55551,1,1.0,1,0,24207,0,0,0,59,ae9ab0eae7e3707a,1,71c910b9,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,3,0,5,0,1.0,3,0.0,0.0,23831,1,0.75,2,0,79758,0,50266,1,35,2a2ab4b3b65f2f81,0,71c910b9,2.5,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,4,0,11,0,1.0,3,0.0,0.0,26749,1,0.8333333333333334,3,0,103589,0,263968,1,89,ac68bad3c24f7cda,0,71c910b9,2.6666666666666665,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,5,0,11,0,1.0,3,0.0,0.0,12069,1,0.875,4,0,130338,0,263968,1,29,f3c9db502cc5dc2e,0,71c910b9,2.75,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,6,0,11,0,1.0,3,0.0,0.0,18867,1,0.9,5,0,142407,0,263968,1,30,b74914f0a5b7a42a,0,71c910b9,2.8,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,7,0,11,0,0.3333333333333333,1,5792.0,530.3300858899106,26056,1,0.9166666666666666,6,0,161274,0,263968,1,45,c562308f56bd3c0c,2,71c910b9,2.8333333333333335,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,10,0,11,0,1.0,3,0.0,0.0,23095,1,0.8333333333333333,7,0,187330,0,263968,3,36,df6de0873aafefd7,0,71c910b9,2.5714285714285716,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,11,0,14,0,0.3333333333333333,1,8725.5,884.5905832643709,33502,1,0.8541666666666666,8,0,210425,0,404860,3,50,dec3e92284c1de58,2,71c910b9,2.625,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,14,0,14,0,1.0,3,0.0,0.0,19618,1,0.7962962962962963,9,0,243927,0,404860,5,30,11b6566b4d43a185,0,71c910b9,2.4444444444444446,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,15,0,23,0,1.0,3,0.0,0.0,50887,1,0.8166666666666667,10,0,263545,0,542578,5,40,93cdebba675f1caa,0,71c910b9,2.5,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,44508,1,0.0,0,0,0,0,0,0,37,696a2dbfdb066d9d,0,71e7d049,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,16,0,0,1,0,0,0,0.0,0,4045.8,1177.9080851844328,78034,0,1.0,1,0,44508,0,0,0,107,64f3e24e03bbe6e7,16,71e7d049,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,17,0,0,0,1.0,3,0.0,0.0,10824,1,0.5,1,0,122542,0,0,16,10,9f32988d6a18f3df,0,71e7d049,1.5,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,4,0,0,18,0,1,0,0.0,0,5829.333333333333,1672.8318305595853,28588,0,0.6666666666666666,2,0,133366,0,19196,16,41,5b9f5233a73d041c,4,71e7d049,2.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,22,0,1,0,0.0,0,1647.0,335.1686142824235,15656,0,0.5,2,0,161954,0,19196,20,22,511c717a6b0b8d7e,3,71e7d049,1.5,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,2,0,0,0,0,7,0,0.0,0,0.0,0.0,66186,0,0.0,0,0,0,0,359991,0,63,f9f23f52712a5ea4,2,71ff0bf4,0.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,2,0,7,0,0.5,2,0.0,0.0,31682,1,0.0,0,0,66186,0,359991,2,48,ffdb33db642218f2,1,71ff0bf4,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,4,0,7,0,0.3333333333333333,1,5075.5,246.7802666341051,29679,1,0.25,1,0,97868,0,359991,3,72,2d2a23861c7f2f20,2,71ff0bf4,1.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,3,0,0,7,0,7,0,0.0,0,6734.0,2121.3203435596424,24149,0,0.27777777777777773,2,0,127547,0,359991,5,53,72e8c09307bc8061,3,71ff0bf4,1.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,10,0,7,0,1.0,3,0.0,0.0,49297,1,0.20833333333333331,2,0,151696,0,359991,8,35,f08442800a96b492,0,71ff0bf4,0.75,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,11,0,7,0,0.0,0,0.0,0.0,18922,0,0.36666666666666664,3,0,200993,0,359991,8,26,0b49bab6f842aa05,1,71ff0bf4,1.2,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,12,0,7,0,1.0,3,0.0,0.0,27362,1,0.3055555555555555,3,0,219915,0,359991,9,39,43ab04d45e5e26fb,0,71ff0bf4,1.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,13,0,7,0,1.0,3,0.0,0.0,95053,1,0.4047619047619047,4,0,247277,0,359991,9,78,b14fdb05041bd1fe,0,71ff0bf4,1.2857142857142858,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,14,0,20,0,0.0,0,0.0,0.0,65299,0,0.47916666666666663,5,0,342330,0,592877,9,57,ee5add95f36267cc,2,71ff0bf4,1.5,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,16,0,20,0,1.0,3,0.0,0.0,18355,1,0.3833333333333333,5,0,407629,0,592877,11,37,689ce937e98a36af,0,71ff0bf4,1.2,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,17,0,20,0,1.0,3,0.0,0.0,17219,1,0.4393939393939394,6,0,425984,0,592877,11,36,402f457d1f1eeb38,0,71ff0bf4,1.3636363636363635,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,18,0,20,0,1.0,3,0.0,0.0,16200,1,0.4861111111111111,7,0,443203,0,592877,11,31,964a4f93ae99fa28,0,71ff0bf4,1.5,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,6,0,0,0,0,42,0,0.16666666666666666,1,29541.6,32091.725604896972,178848,1,0.0,0,0,0,0,461038,0,190,7587e9d91c58d075,5,7201cac1,0.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,6,0,74,0,1.0,3,0.0,0.0,49422,1,0.16666666666666666,1,0,178848,0,792942,5,81,2252cf350618a015,0,7201cac1,1.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,16,0,0,7,0,74,0,0.0,0,6632.066666666667,3468.4446589762606,111196,0,0.5833333333333334,2,0,228270,0,792942,5,137,1bbaf5af2a7d5725,16,7201cac1,2.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,23,0,74,0,1.0,3,0.0,0.0,10756,1,0.3888888888888889,2,0,339466,0,792942,21,18,f90befba37433d35,0,7201cac1,1.3333333333333333,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,24,0,74,0,1.0,3,0.0,0.0,17926,1,0.5416666666666667,3,0,350222,0,792942,21,40,1c1f98cd09edb1e7,0,7201cac1,1.75,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,7,0,0,25,0,74,0,0.0,0,32622.833333333332,40538.89045061133,230445,0,0.6333333333333334,4,0,368148,0,792942,21,154,f25f1bb533e12339,7,7201cac1,2.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,32,0,74,0,1.0,3,0.0,0.0,11371,1,0.5277777777777778,4,0,598593,0,792942,28,22,43ea8296bcd526d6,0,7201cac1,1.6666666666666667,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,8,0,0,33,0,99,0,0.0,0,12495.857142857143,13655.0416748854,160131,0,0.5952380952380952,5,0,609964,0,1035563,28,137,14188b3d5f222cce,8,7201cac1,1.8571428571428572,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,12549,1,0.0,0,0,0,0,0,0,26,256509684834aedc,0,7209c123,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,26787,1,1.0,1,0,12549,0,0,0,34,d9134e32423eee04,0,7209c123,3.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,2,0,4,0,1.0,3,0.0,0.0,7117,1,1.0,2,0,39336,0,142184,0,24,cd2fb52ce62e3bf1,0,7209c123,3.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,3,0,4,0,1.0,3,0.0,0.0,38328,1,1.0,3,0,46453,0,142184,0,43,720813fd57fb24b2,0,7209c123,3.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,4,0,31,0,1.0,3,0.0,0.0,44808,1,1.0,4,0,84781,0,430093,0,45,c58f151ef9941cb3,0,7209c123,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,5,0,31,0,0.5,2,0.0,0.0,52261,1,1.0,5,0,129589,0,430093,0,70,06d7017ca5dc9896,1,7209c123,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,7,0,31,0,1.0,3,0.0,0.0,27296,1,0.9166666666666666,6,0,181850,0,430093,1,39,aba1b29e1813a355,0,7209c123,2.8333333333333335,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,8,0,31,0,1.0,3,0.0,0.0,17140,1,0.9285714285714286,7,0,209146,0,430093,1,34,0a49ecde6d6e5388,0,7209c123,2.857142857142857,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,2,0,0,9,0,31,0,0.5,2,0.0,0.0,26124,1,0.9375,8,0,226286,0,430093,1,44,fe1dbcd4a35e8b14,1,7209c123,2.875,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,11,0,31,0,1.0,3,0.0,0.0,22519,1,0.8888888888888888,9,0,252410,0,430093,2,34,824b1c33f9ccea32,0,7209c123,2.7777777777777777,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,12,0,31,0,0.5,2,0.0,0.0,17022,1,0.9,10,0,274929,0,430093,2,124,3239eb3c38fbfd8c,1,7209c123,2.8,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,4,0,0,14,0,31,0,0.25,1,10278.333333333334,4050.8153911692066,49073,1,0.8636363636363636,11,0,291951,0,430093,3,62,88c63ecb6fb0756a,3,7209c123,2.727272727272727,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,18,0,40,0,0.3333333333333333,1,7501.5,81.31727983645297,33095,1,0.8125,12,0,341024,0,781896,6,52,21c743749729cb6c,2,7209c123,2.5833333333333335,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,5,0,0,21,0,40,0,0.2,1,9944.0,2728.9921216449125,50062,1,0.7756410256410257,13,0,374119,0,781896,8,48,ac2c478bde1f7a6b,4,7209c123,2.4615384615384617,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,26,0,40,0,0.5,2,0.0,0.0,20831,1,0.7345238095238095,14,0,424181,0,781896,12,32,ad5cecd6f7820570,1,7209c123,2.357142857142857,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,2,0,0,0,0,0,0,0.5,2,0.0,0.0,44276,1,0.0,0,0,0,0,0,0,77,af177c7ac5d26dd5,1,7217511f,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,24423,1,0.0,0,0,0,0,0,0,46,588d3be5bcaa247e,0,721a3c54,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,1,0,0,0,1.0,3,0.0,0.0,7988,1,0.5,1,0,24423,0,0,0,28,963abca18dd9a9eb,0,721a3c54,1.5,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,23749,1,0.0,0,0,0,0,0,0,38,65eda4f3a47981a1,0,722676d4,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,20663,1,0.0,0,0,0,0,0,0,39,922a97ca77364dda,0,7226f99d,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,1,0,3,0,1.0,3,0.0,0.0,37981,1,1.0,1,0,20663,0,137976,0,60,fa1b8f776564d4fb,0,7226f99d,3.0,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,2,0,3,0,0.0,0,0.0,0.0,33833,0,1.0,2,0,58644,0,137976,0,67,619e517b3fa7e98f,1,7226f99d,3.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,3,0,3,0,1.0,3,0.0,0.0,18314,1,0.6666666666666666,2,0,92477,0,137976,1,38,3f89f3938605175a,0,7226f99d,2.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,4,0,3,0,1.0,3,0.0,0.0,17269,1,0.75,3,0,110791,0,137976,1,47,76e4d81d5ed444a8,0,7226f99d,2.25,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,5,0,3,0,1.0,3,0.0,0.0,18010,1,0.8,4,0,128060,0,137976,1,34,cddab79d3e0a09ef,0,7226f99d,2.4,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,6,0,3,0,0.0,0,0.0,0.0,21693,0,0.8333333333333334,5,0,146070,0,137976,1,32,f885873cce3ad44d,1,7226f99d,2.5,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,7,0,3,0,1.0,3,0.0,0.0,17697,1,0.7142857142857143,5,0,167763,0,137976,2,46,e82503a9861231cf,0,7226f99d,2.142857142857143,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,0,0,0,0,0.0,0,0.0,0.0,47590,0,0.0,0,0,0,0,0,0,66,ac9c6c253f45daee,2,7257f1df,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,0,0,0,0,1.0,3,0.0,0.0,47618,1,0.0,0,0,0,0,0,0,51,6159daa23231c746,0,726c8027,0.0,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,3,0,0,0,0,0,0,0.3333333333333333,1,7942.5,905.8037866999674,46475,1,0.0,0,0,0,0,0,0,57,fcb3b3bed58a3170,2,726f28e2,0.0,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
0,1,0,0,3,0,18,0,0.0,0,0.0,0.0,16485,0,0.3333333333333333,1,0,46475,0,287433,2,30,03a2a063cd846f10,1,726f28e2,1.0,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,4,0,0,4,0,18,0,0.0,0,11773.333333333334,2864.539288146234,49458,0,0.16666666666666666,1,0,62960,0,287433,3,49,0ea433119fc4b772,4,726f28e2,0.5,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,8,0,18,0,0.0,0,27865.0,29494.83805685327,89359,0,0.1111111111111111,1,0,112418,0,287433,7,57,491378b65358ea3a,3,726f28e2,0.3333333333333333,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,3,0,0,11,0,18,0,0.3333333333333333,1,8117.5,963.7865427572643,54084,1,0.08333333333333333,1,0,201777,0,287433,10,55,ac709e35ffc99011,2,726f28e2,0.25,Mushroom Sorter (Assessment),Assessment,TREETOPCITY
0,1,0,0,14,0,23,0,1.0,3,0.0,0.0,32517,1,0.13333333333333333,2,0,255861,0,477956,12,87,c8ad49eeb24e7865,0,726f28e2,0.4,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,2,0,0,15,0,23,0,0.5,2,0.0,0.0,24512,1,0.27777777777777773,3,0,288378,0,477956,12,50,762cd41e789ecf8a,1,726f28e2,0.8333333333333334,Bird Measurer (Assessment),Assessment,TREETOPCITY
0,1,0,0,17,0,23,0,1.0,3,0.0,0.0,11445,1,0.3095238095238095,4,0,312890,0,477956,13,15,a62aa027cc9a75d5,0,726f28e2,1.0,Cart Balancer (Assessment),Assessment,CRYSTALCAVES
0,4,0,0,18,0,23,0,0.0,0,8912.0,7329.320500564838,45633,0,0.3958333333333333,5,0,324335,0,477956,13,46,dc2468891ceae994,4,726f28e2,1.25,Chest Sorter (Assessment),Assessment,CRYSTALCAVES
0,1,0,0,22,0,23,0,1.0,3,0.0,0.0,33962,1,0.35185185185185186,5,0,369968,0,477956,17,50,04b6d6d231812f4f,0,726f28e2,1.1111111111111112,Cauldron Filler (Assessment),Assessment,MAGMAPEAK
